,weight,bias,loss
349,-1.132652997970581,2.5,0.22579674741113673
350,-1.0714285373687744,-2.5,0.005932636405347997
351,-1.0714285373687744,-2.3979592323303223,0.006134602519263959
352,-1.0714285373687744,-2.2959184646606445,0.006362982525518418
353,-1.0714285373687744,-2.1938774585723877,0.006620059565170171
354,-1.0714285373687744,-2.09183669090271,0.0069085123663411045
355,-1.0714285373687744,-1.9897959232330322,0.007231189818108305
356,-1.0714285373687744,-1.8877551555633545,0.007591410323362803
357,-1.0714285373687744,-1.7857142686843872,0.007992799044174262
358,-1.0714285373687744,-1.68367338180542,0.008439365077239473
359,-1.0714285373687744,-1.5816326141357422,0.008935565676035064
360,-1.0714285373687744,-1.4795918464660645,0.009486374664682141
361,-1.0714285373687744,-1.3775509595870972,0.010097233179074617
362,-1.0714285373687744,-1.2755101919174194,0.010774155720989635
363,-1.0714285373687744,-1.1734693050384521,0.011523783271936509
364,-1.0714285373687744,-1.0714285373687744,0.012353446192555718
365,-1.0714285373687744,-0.9693876504898071,0.01327114127459792
366,-1.0714285373687744,-0.8673468828201294,0.01428565276353811
367,-1.0714285373687744,-0.7653061151504517,0.015406667661060282
368,-1.0714285373687744,-0.6632652282714844,0.016644744624784078
369,-1.0714285373687744,-0.5612244606018066,0.018011440590642146
370,-1.0714285373687744,-0.4591836929321289,0.019519294330884954
371,-1.0714285373687744,-0.35714268684387207,0.021182090426731293
372,-1.0714285373687744,-0.25510191917419434,0.02301465855910586
373,-1.0714285373687744,-0.1530611515045166,0.025033214122562566
374,-1.0714285373687744,-0.05102038383483887,0.027255229478143368
375,-1.0714285373687744,0.05102038383483887,0.029699618292849776
376,-1.0714285373687744,0.1530611515045166,0.0323867036055705
377,-1.0714285373687744,0.25510191917419434,0.035338286803744436
378,-1.0714285373687744,0.35714268684387207,0.038577740102487705
379,-1.0714285373687744,0.4591836929321289,0.042129979498807965
380,-1.0714285373687744,0.5612244606018066,0.04602141274548635
381,-1.0714285373687744,0.6632652282714844,0.05027999340822276
382,-1.0714285373687744,0.7653061151504517,0.05493515127334071
383,-1.0714285373687744,0.8673468828201294,0.06001767633544652
384,-1.0714285373687744,0.9693876504898071,0.06555960636049189
385,-1.0714285373687744,1.0714285373687744,0.07159412537751507
386,-1.0714285373687744,1.1734693050384521,0.0781552312090696
387,-1.0714285373687744,1.2755101919174194,0.08527764422227671
388,-1.0714285373687744,1.3775509595870972,0.09299641735675071
389,-1.0714285373687744,1.4795918464660645,0.10134667657791285
390,-1.0714285373687744,1.5816326141357422,0.1103631280336935
391,-1.0714285373687744,1.68367338180542,0.12007985743289722
392,-1.0714285373687744,1.7857142686843872,0.1305297049236993
393,-1.0714285373687744,1.8877551555633545,0.1417438373715453
394,-1.0714285373687744,1.9897959232330322,0.1537515072554585
395,-1.0714285373687744,2.09183669090271,0.16657925239385765
396,-1.0714285373687744,2.1938774585723877,0.18025082949976687
397,-1.0714285373687744,2.2959184646606445,0.1947866554383995
398,-1.0714285373687744,2.3979592323303223,0.2102033746712927
399,-1.0714285373687744,2.5,0.22651389882105533
400,-1.0102040767669678,-2.5,0.005926381848054613
401,-1.0102040767669678,-2.3979592323303223,0.0061302982409191225
402,-1.0102040767669678,-2.2959184646606445,0.006360586463312757
403,-1.0102040767669678,-2.1938774585723877,0.006619545256772956
404,-1.0102040767669678,-2.09183669090271,0.006909875346869436
405,-1.0102040767669678,-1.9897959232330322,0.007234443123581665
406,-1.0102040767669678,-1.8877551555633545,0.007596587385739895
407,-1.0102040767669678,-1.7857142686843872,0.007999954422154284
408,-1.0102040767669678,-1.68367338180542,0.008448570999683701
409,-1.0102040767669678,-1.5816326141357422,0.008946917267167617
410,-1.0102040767669678,-1.4795918464660645,0.009499987223484064
411,-1.0102040767669678,-1.3775509595870972,0.010113247671003137
412,-1.0102040767669678,-1.2755101919174194,0.010792736111860147
413,-1.0102040767669678,-1.1734693050384521,0.011545119779633144
414,-1.0102040767669678,-1.0714285373687744,0.012377755918428041
415,-1.0102040767669678,-0.9693876504898071,0.013298671762894326
416,-1.0102040767669678,-0.8673468828201294,0.014316684855468793
417,-1.0102040767669678,-0.7653061151504517,0.015441518223310292
418,-1.0102040767669678,-0.6632652282714844,0.016683765534635464
419,-1.0102040767669678,-0.5612244606018066,0.018055027240028228
420,-1.0102040767669678,-0.4591836929321289,0.019567887028212303
421,-1.0102040767669678,-0.35714268684387207,0.021236177386154242
422,-1.0102040767669678,-0.25510191917419434,0.02307478399607961
423,-1.0102040767669678,-0.1530611515045166,0.025099978854123114
424,-1.0102040767669678,-0.05102038383483887,0.027329297775048302
425,-1.0102040767669678,0.05102038383483887,0.02978172576529005
426,-1.0102040767669678,0.1530611515045166,0.03247766249439824
427,-1.0102040767669678,0.25510191917419434,0.035438993286797955
428,-1.0102040767669678,0.35714268684387207,0.03868917984975718
429,-1.0102040767669678,0.4591836929321289,0.04225323699552829
430,-1.0102040767669678,0.5612244606018066,0.04615768488865647
431,-1.0102040767669678,0.6632652282714844,0.05043059238928356
432,-1.0102040767669678,0.7653061151504517,0.05510151961603022
433,-1.0102040767669678,0.8673468828201294,0.06020139949857895
434,-1.0102040767669678,0.9693876504898071,0.06576241988876146
435,-1.0102040767669678,1.0714285373687744,0.07181793609063161
436,-1.0102040767669678,1.1734693050384521,0.07840213005641063
437,-1.0102040767669678,1.2755101919174194,0.08554991827666318
438,-1.0102040767669678,1.3775509595870972,0.09329657226908324
439,-1.0102040767669678,1.4795918464660645,0.10167745493268554
440,-1.0102040767669678,1.5816326141357422,0.11072753093543046
441,-1.0102040767669678,1.68367338180542,0.12048116651261827
442,-1.0102040767669678,1.7857142686843872,0.13097151017576855
443,-1.0102040767669678,1.8877551555633545,0.1422300615581106
444,-1.0102040767669678,1.9897959232330322,0.15428643851590437
445,-1.0102040767669678,2.09183669090271,0.16716757519311484
446,-1.0102040767669678,2.1938774585723877,0.18089766133128526
447,-1.0102040767669678,2.2959184646606445,0.19549758520239827
448,-1.0102040767669678,2.3979592323303223,0.21098450303805993
449,-1.0102040767669678,2.5,0.2273718856501755
450,-0.9489796161651611,-2.5,0.005922221159348131
451,-0.9489796161651611,-2.3979592323303223,0.006128147335501126
452,-0.9489796161651611,-2.2959184646606445,0.00636042196334923
453,-0.9489796161651611,-2.1938774585723877,0.006621366354198472
454,-0.9489796161651611,-2.09183669090271,0.006913699955935196
455,-0.9489796161651611,-1.9897959232330322,0.007240312251555224
456,-0.9489796161651611,-1.8877551555633545,0.007604561736562725
457,-0.9489796161651611,-1.7857142686843872,0.008010114113272569
458,-0.9489796161651611,-1.68367338180542,0.00846102245670257
459,-0.9489796161651611,-1.5816326141357422,0.008961788248519193
460,-0.9489796161651611,-1.4795918464660645,0.009517429591376338
461,-0.9489796161651611,-1.3775509595870972,0.01013344125561548
462,-0.9489796161651611,-1.2755101919174194,0.010815886723842445
463,-0.9489796161651611,-1.1734693050384521,0.011571465911683617
464,-0.9489796161651611,-1.0714285373687744,0.012407567334156057
465,-0.9489796161651611,-0.9693876504898071,0.013332253409472741
466,-0.9489796161651611,-0.8673468828201294,0.014354377776533284
467,-0.9489796161651611,-0.7653061151504517,0.015483706782402048
468,-0.9489796161651611,-0.6632652282714844,0.016730878873606383
469,-0.9489796161651611,-0.5612244606018066,0.018107542536369085
470,-0.9489796161651611,-0.4591836929321289,0.019626335423331094
